LTP	lipid	lipid chains	LTP volume	lipid volume	 lipid SMILES	interaction type	screen
RLBP1	PG/BMP(37:2)	"Bismonoacylglycerolphosphate (37:2);Phosphatidylglycerol (37:2) => (19:1/18:1)"	2195	702.2100000000007	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
RLBP1	PG/BMP(38:2)	"Phosphatidylglycerol (38:2);Bismonoacylglycerolphosphate (38:2) => (19:1/19:1)"	2195	715.8700000000008	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
RLBP1	PGP(32:1)	Phosphatidylglycerophosphate (32:1) => (16:1/16:0)	2195	632.9100000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(=O)O	new	in vitro
RLBP1	PGP(34:2)	Phosphatidylglycerophosphate (34:2) => (16:1/18:1)	2195	652.4400000000004	[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)(O)OC[C@@]([H])(O)CO)CO/C=C\CCCCCCC/C=C\CCCCC	new	in vitro
RLBP1	PGP(34:2)	Phosphatidylglycerophosphate (34:2) => (18:1/16:1)	2195	652.4400000000004	[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)(O)OC[C@@]([H])(O)CO)CO/C=C\CCCCCCC/C=C\CCCCC	new	in vitro
RLBP1	PGP(36:2)	Phosphatidylglycerophosphate (36:2) => (18:1/18:1)	2195	679.7600000000006	[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)(O)OC[C@@]([H])(O)CO)CO/C=C\CCCCCCCCC/C=C\CCCCC	new	in vitro
SCP2	LPG(17:1)	Lysophosphatidylglycerol (17:1) => (17:1)	1191	418.2199999999995	[H][C@](O)(CO)COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
SCP2	LPG(18:1)	Lysophosphatidylglycerol (18:1) => (18:1)	1191	431.8799999999994	[H][C@](O)(CO)COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
SCP2	PE(32:2)	Phosphatidylethanolamine (32:2) => (16:1/16:1)	1191	611.8500000000001	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
SCP2	PE(33:2)	Phosphatidylethanolamine (33:2) => (17:1/16:1)	1191	625.5100000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
SCP2	PG(30:1)	Phosphatidylglycerol (30:1) => (14:0/16:1)	1191	605.5900000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
SCP2	PG(32:1)	Phosphatidylglycerol (32:1) => (16:1/16:0)	1191	632.9100000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
SCP2	PG(32:2)	Phosphatidylglycerol (32:2) => (16:1/16:1)	1191	633.9100000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O)(=O)O	new	in vitro
SCP2	PG/BMP(30:1)	"Bismonoacylglycerolphosphate (30:1);Phosphatidylglycerol (30:1) => (16:1/14:0)"	1191	605.5900000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
SCP2	PG/BMP(33:1)	"Bismonoacylglycerolphosphate (33:1);Phosphatidylglycerol (33:1) => (17:1/16:0)"	1191	646.5700000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
SCP2	PG/BMP(34:2)	"Phosphatidylglycerol (34:2);Bismonoacylglycerolphosphate (34:2) => (16:1/18:1)"	1191	661.2300000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
SCP2D1	FA(18:1)	octadecenoate => (18:1)	910	270.3799999999999	C(CCCCCCCCCCC/C=C/CCCC)(=O)O	new	in vitro
SCP2D1	FA(20:4)	eicosatetraenoate => (20:4)	910	300.6999999999998	C(O)(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	new	in vitro
SCP2D1	LPC(18:0)	Lysophosphatidylcholine (18:0) => (18:0)	910	449.7999999999994	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(O)COC(CCCCCCCCCCCCCCCCC)=O	new	in vitro
SCP2D1	LPC(18:1)	Lysophosphatidylcholine (18:1) => (18:1)	910	450.7999999999994	C(COP(=O)([O-])OCC[N+](C)(C)C)([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O	new	in vitro
SCP2D1	LPC(18:2)	Lysophosphatidylcholine (18:2)	910	451.7999999999997	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(O)COC(/C=C/C=C/CCCCCCCCCCCCC)=O	new	in vitro
SCP2D1	LPC(20:4)	Lysophosphatidylcholine (20:4)	910	481.11999999999944	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	new	in vitro
SCP2D1	LPC(22:5)	Lysophosphatidylcholine (22:5)	910	509.4399999999998	C(OP(OCC[N+](C)(C)C)(=O)[O-])[C@]([H])(O)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC	new	in vitro
SCP2D1	LPE(17:1)	Lysophosphatidylethanolamine (17:1) => (17:1)	910	396.15999999999957	[C@](COP(=O)(O)OCCN)([H])(O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
SCP2D1	LPE(18:0)	Lysophosphatidylethanolamine (18:0) => (18:0)	910	408.81999999999954	[C@](COP(=O)(O)OCCN)([H])(O)COC(CCCCCCCCCCCCCCCCC)=O	new	in vitro
SCP2D1	LPE(18:1)	Lysophosphatidylethanolamine (18:1) => (18:1)	910	409.81999999999954	[C@](COP(=O)(O)OCCN)([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O	new	in vitro
SCP2D1	LPE(19:1)	Lysophosphatidylethanolamine (19:1) => (19:1)	910	423.47999999999945	[C@](COP(=O)(O)OCCN)([H])(O)COC(CCCCCCC/C=C\CCCCCCCCC)=O	new	in vitro
SCP2D1	LPG(17:1)	Lysophosphatidylglycerol (17:1) => (17:1)	910	418.2199999999995	[H][C@](O)(CO)COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
SCP2D1	LPG(18:1)	Lysophosphatidylglycerol (18:1) => (18:1)	910	431.8799999999994	[H][C@](O)(CO)COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
SCP2D1	LPG(19:1)	Lysophosphatidylglycerol (19:1) => (19:1)	910	445.5399999999994	[H][C@](O)(CO)COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
SCP2D1	PC(O-20:3)/LPC(20:3)	"Lysophosphatidylcholine (20:3);Phosphatidylcholine (O-20:3)"	910	470.3299999999995	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(O)COCCCCCCC/C=C\C/C=C\C/C=C\CCCCC	new	in vitro
SCP2D1	PE(32:1)	Phosphatidylethanolamine (32:1) => (16:1/16:0)	910	610.8500000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
SCP2D1	PE(33:1)	Phosphatidylethanolamine (33:1) =>(17:1/16:0)	910	624.5100000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
SCP2D1	PE(34:2)	Phosphatidylethanolamine (34:2) => (16:1/18:1)	910	639.1700000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
SCP2D1	PE(35:2)	Phosphatidylethanolamine (35:2) => (17:1/18:1)	910	652.8300000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
SCP2D1	PE(36:2)	Phosphatidylethanolamine (36:2) => (18:1/18:1)	910	666.4900000000005	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	new	in vitro
SCP2D1	PE(O-16:1)/LPE(16:1)	"Lysophosphatidylethanolamine (16:1);Phosphatidylethanolamine (O-16:1)"	910	382.4999999999996	C(OP(OCCN)(O)=O)[C@]([H])(OC(=O)CCCCCCC/C=C\CCCCCC)CO	new	in vitro
SCP2D1	PE(O-18:1)/LPE(18:1)	"Lysophosphatidylethanolamine (18:1);Phosphatidylethanolamine (O-18:1)"	910	400.02999999999963	[C@](COP(=O)(O)OCCN)([H])(O)COCCCCCCCC/C=C\CCCCCCCC	new	in vitro
SCP2D1	PG/BMP(32:1)	"Phosphatidylglycerol (32:1);Bismonoacylglycerolphosphate (32:1) => (16:1/16:0)"	910	632.9100000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
SCP2D1	PG/BMP(33:1)	"Bismonoacylglycerolphosphate (33:1);Phosphatidylglycerol (33:1) => (17:1/16:0)"	910	646.5700000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
SCP2D1	PG/BMP(34:1)	"Phosphatidylglycerol (34:1);Bismonoacylglycerolphosphate (34:1) => (18:1/16:0)"	910	660.2300000000006	[C@]([H])(OC(CCCCCCCCC/C=C\CCCCCC)=O)(COP(=O)(O)OC[C@@]([H])(O)CO)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
SCP2D1	PG/BMP(34:2)	"Phosphatidylglycerol (34:2);Bismonoacylglycerolphosphate (34:2) => (16:1/18:1)"	910	661.2300000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
SCP2D1	PG/BMP(35:1)	"Phosphatidylglycerol (35:1);Bismonoacylglycerolphosphate (35:1) => (19:1/16:0)"	910	673.8900000000007	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(=O)O	new	in vitro
SCP2D1	PG/BMP(36:2)	"Bismonoacylglycerolphosphate (36:2);Phosphatidylglycerol (36:2) => (18:1/18:1)"	910	688.5500000000006	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
SEC14L2	DAG(32:1)	Diacylglycerol (32:1) => (16:0/16:1)	2699	529.9699999999997	OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in cellulo
SEC14L2	DAG(34:2)	Diacylglycerol (34:2) => (18:1/16:1)	2699	558.29	OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in cellulo
SEC14L2	PI(34:1)	Phosphatidylinositol (34:1) => (16:0/18:1)	2699	722.6600000000008	[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCCCCCCCCCC)=O	known	in cellulo
SEC14L2	PI(36:1)	Phosphatidylinositol (36:1) => (18:1/18:0)	2699	749.9800000000007	[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in cellulo
SEC14L2	PI(36:2)	Phosphatidylinositol (36:2) => (18:1/18:1)	2699	750.9800000000006	[C@]([H])(OC(CCCCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCC/C=C\CCCCCC)=O	known	in cellulo
SEC14L2	PI(38:2)	Phosphatidylinositol (38:2) => (18:0/20:2)	2699	778.3000000000008	[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O	known	in cellulo
SEC14L2	PI(38:2)	Phosphatidylinositol (38:2) => (20:2/18:0)	2699	778.3000000000008	[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O	known	in cellulo
SEC14L2	PI(38:3)	Phosphatidylinositol (38:3) => (20:3/18:0)	2699	779.3000000000006	[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
SEC14L2	PI(38:4)	Phosphatidylinositol (38:4)	2699	780.3000000000013	[C@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCCCCCCCCCCCC)=O	known	in cellulo
SEC14L2	PI(38:5)	Phosphatidylinositol (38:5) => (18:1/20:4)	2699	781.3000000000005	[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
SEC14L4	FA(16:1)	hexadecenoate => (16:1)	2402	243.05999999999995	C(=C/CCCCCCCC)/CCCCCC(=O)O	new	in vitro
SEC14L4	FA(17:1)	heptadecenoate => (17:1)	2402	256.7199999999999	C(CCCCCCCC/C=C/CCCCCC)(=O)O	new	in vitro
SEC14L4	FA(18:1)	octadecenoate => (18:1)	2402	270.3799999999999	C(CCCCCCCCCCC/C=C/CCCC)(=O)O	new	in vitro
SEC14L5	LPE(17:1)	Lysophosphatidylethanolamine (17:1) => (17:1)	1780	396.15999999999957	[C@](COP(=O)(O)OCCN)([H])(O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
SEC14L5	PE(31:1)	Phosphatidylethanolamine (31:1) => (17:1/14:0)	1780	597.1900000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCCCC)=O	new	in vitro
SEC14L6	PC(30:0)	Phosphatidylcholine (30:0)	2369	623.5100000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCCC)=O	new	in cellulo
SEC14L6	PC(32:0)	Phosphatidylcholine (32:0)	2369	650.8300000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCCC)=O	new	in cellulo
SEC14L6	PC(32:1)	Phosphatidylcholine (32:1)	2369	651.8300000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCC/C=C\CCCCCC)=O	new	in cellulo
SEC14L6	PC(32:2)	Phosphatidylcholine (32:2)	2369	652.8300000000002	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	new	in cellulo
SEC14L6	PC(33:1)	Phosphatidylcholine (33:1)	2369	665.4900000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCCCCCCCCCCCCCCCC)=O	new	in cellulo
SEC14L6	PC(34:1)	Phosphatidylcholine (34:1)	2369	679.1500000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCC/C=C\CCCCCCCC)=O	new	in cellulo
SEC14L6	PC(36:1)	Phosphatidylcholine (36:1)	2369	706.4700000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in cellulo
SEC14L6	PC(36:3)	Phosphatidylcholine (36:3)	2369	708.4700000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O	new	in cellulo
SEC14L6	PC(O-30:0)/LPC(30:0)	"Lysophosphatidylcholine (30:0); Phosphatidylcholine (O-30:0)"	2369	613.7200000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCC)=O)COCCCCCCCCCCCCCCC	new	in cellulo
SEC14L6	PC(O-32:0)	Phosphatidylcholine (O-32:0)	2369	641.0400000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCC)=O)COCCCCCCCCCCCCCCCCCCCC	new	in cellulo
SEC14L6	PC(O-32:1)	Phosphatidylcholine (O-32:1)	2369	642.0400000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COCCCCCCCCCCCCCC	new	in cellulo
SEC14L6	PC(O-34:1)	Phosphatidylcholine (O-34:1)	2369	669.3600000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC	new	in cellulo
SEC14L6	PC(O-34:2)	Phosphatidylcholine (O-34:2)	2369	670.3600000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC	new	in cellulo
SEC14L6	PE(34:1)	Phosphatidylethanolamine (34:1) => (18:1/16:0)	2369	638.1700000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in cellulo
STARD10	PC(30:1)	Phosphatidylcholine (30:1)	2693	624.5100000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCC)=O	known	in cellulo
STARD10	PC(32:1)	Phosphatidylcholine (32:1)	2693	651.8300000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCC)=O	known	in cellulo
STARD10	PC(32:2)	Phosphatidylcholine (32:2)	2693	652.8300000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O	known	in cellulo
STARD10	PC(33:2)	Phosphatidylcholine (33:2)	2693	666.4900000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O	known	in cellulo
STARD10	PC(34:1)	Phosphatidylcholine (34:1) => (18:1/16:0)	2693	679.1500000000002	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCC/C=C/CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in cellulo
STARD10	PC(34:2)	Phosphatidylcholine (34:2)	2693	680.1500000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O	known	in cellulo
STARD10	PC(34:3)	Phosphatidylcholine (34:3)	2693	681.1500000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O	known	in cellulo
STARD10	PC(35:2)	Phosphatidylcholine (35:2)	2693	693.8100000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	known	in cellulo
STARD10	PC(36:2)	Phosphatidylcholine (36:2) => (18:1/18:1)	2693	707.4700000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O	known	in cellulo
STARD10	PC(36:2)	Phosphatidylcholine (36:2) => (18:1/18:1)	2693	707.4700000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCCCCCCCCC/C=C\CCCCCCCC)=O	known	in vitro
STARD10	PC(36:3)	Phosphatidylcholine (36:3)	2693	708.4700000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O	known	in cellulo
STARD10	PC(36:3)	Phosphatidylcholine (36:3)	2693	708.4700000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCCCCCC)=O	known	in vitro
STARD10	PC(36:4)	Phosphatidylcholine (36:4)	2693	709.4700000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in cellulo
STARD10	PC(38:2)	Phosphatidylcholine (38:2)	2693	734.7900000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O	known	in cellulo
STARD10	PC(38:4)	Phosphatidylcholine (38:4)	2693	736.7900000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
STARD10	PC(38:5)	Phosphatidylcholine (38:5)	2693	737.7900000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O	known	in cellulo
STARD10	PC(38:6)	Phosphatidylcholine (38:6)	2693	738.7900000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
STARD10	PC(38:7)	Phosphatidylcholine (38:7)	2693	739.790000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O	known	in cellulo
STARD10	PC(40:7)	Phosphatidylcholine (40:7)	2693	767.1100000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
STARD10	PC(O-32:1)	Phosphatidylcholine (O-32:1)	2693	642.0400000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COCCCCCCCCCCCCCCCC	new	in cellulo
STARD10	PC(O-34:1)	Phosphatidylcholine (O-34:1)	2693	669.3600000000008	[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)([O-])OCC[N+](C)(C)C)COCCCCCCCCCCCCCCCC	new	in cellulo
STARD10	PC(O-34:2)	Phosphatidylcholine (O-34:2)	2693	670.3600000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCC	new	in cellulo
STARD10	PC(O-36:2)	Phosphatidylcholine (O-36:2)	2693	697.6800000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCC)=O)CO/C=C\CCCCCC/C=C\CCCCCCCC	new	in cellulo
STARD10	PC(O-36:4)/LPC(36:4)	"Phosphatidylcholine (O-36:4); Lysophosphatidylcholine (36:4)"	2693	699.6800000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COCCCCCCCCCCCCCCCCCC	new	in cellulo
STARD10	PC(O-38:5)/LPC(38:5)	"Lysophosphatidylcholine (38:5); Phosphatidylcholine (O-38:5)"	2693	728.0000000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COCCCCCCCCCCCCCCCC	new	in cellulo
STARD10	PC(O-40:7)	Phosphatidylcholine (O-40:7)	2693	757.3200000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC	new	in cellulo
STARD10	PE(28:1)	Phosphatidylethanolamine (28:1) => (16:1/12:0)	2693	556.21	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCC)=O	known	in vitro
STARD10	PE(30:1)	Phosphatidylethanolamine (30:1) => (14:0/16:1)	2693	583.53	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	known	in vitro
STARD10	PE(30:1)	Phosphatidylethanolamine (30:1) => (16:1/14:0)	2693	583.53	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	known	in vitro
